"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"38","RT @Boston_CP: Clinton, Sanders still battling for Mass. Our results update every 15 seconds: SuperTuesday https://t.co/fLtESfBYuW",FALSE,0,NA,"2016-03-02 05:09:48",FALSE,NA,704896466578493440,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","racywunamyvy",10,TRUE,FALSE,NA,NA
"39","RT @Boston_CP: Clinton, Sanders still battling for Mass. Our results update every 15 seconds: SuperTuesday https://t.co/fLtESfBYuW",FALSE,0,NA,"2016-03-02 05:04:13",FALSE,NA,704895061033676800,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","zivajynykuce",10,TRUE,FALSE,NA,NA
"40","AP projects Hillary Clinton to win Mass. Democratic primary: supertuesday https://t.co/LTAawIdUj6",FALSE,0,NA,"2016-03-02 05:02:12",FALSE,NA,704894554726653952,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
"41","AP projects Bernie Sanders to win Minnesota Democratic caucuses : supertuesday https://t.co/jTgrd9tPBg",FALSE,0,NA,"2016-03-02 05:02:07",FALSE,NA,704894533138567168,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
"42","2016 Texas Primary Election Results https://t.co/BHmr42GJ13",FALSE,0,NA,"2016-03-02 04:52:36",FALSE,NA,704892135913496576,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeDayton",0,FALSE,FALSE,-94.90550232,30.06579971
"43","CBS projects Bernie Sanders the winner in Colorado: copolitics SuperTuesday https://t.co/XT3bWxfLcR",FALSE,0,NA,"2016-03-02 04:45:09",FALSE,NA,704890262116548608,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DenverCP",0,FALSE,FALSE,-104.99459343,39.74601199
"44","ABC News projects Hillary Clinton will win Massachusetts Democratic primary https://t.co/CkUfc0jCLb",FALSE,0,NA,"2016-03-02 04:45:07",FALSE,NA,704890253744730112,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NewYorkCP",0,FALSE,FALSE,-74.00001602,40.71669795
"45","AP projects Bernie Sanders to win Colorado Democratic caucuses https://t.co/fVEzYVXeCs",FALSE,0,NA,"2016-03-02 04:42:36",FALSE,NA,704889622988496896,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
"46","Election results - March 1, 2016 Primary Election https://t.co/0B6xoI34zw",FALSE,0,NA,"2016-03-02 04:41:45",FALSE,NA,704889405857726464,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","LewisvilleBL",0,FALSE,FALSE,-97.04930115,33.07749939
"47","RT @Boston_CP: Clinton, Sanders still battling for Mass. Our results update every 15 seconds: SuperTuesday https://t.co/fLtESfBYuW",FALSE,0,NA,"2016-03-02 04:38:53",FALSE,NA,704888684907270144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiddFromHarlem",10,TRUE,FALSE,NA,NA
"48","RT @Boston_CP: Clinton, Sanders still battling for Mass. Our results update every 15 seconds: SuperTuesday https://t.co/fLtESfBYuW",FALSE,0,NA,"2016-03-02 04:33:17",FALSE,NA,704887277986697216,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MavrudisSpiros",10,TRUE,FALSE,NA,NA
"49","RT @Boston_CP: Clinton, Sanders still battling for Mass. Our results update every 15 seconds: SuperTuesday https://t.co/fLtESfBYuW",FALSE,0,NA,"2016-03-02 04:32:56",FALSE,NA,704887188346028032,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","freshnewengland",10,TRUE,FALSE,NA,NA
"50","RT @Boston_CP: Clinton, Sanders still battling for Mass. Our results update every 15 seconds: SuperTuesday https://t.co/fLtESfBYuW",FALSE,0,NA,"2016-03-02 04:32:04",FALSE,NA,704886971320147968,NA,"<a href=""https://twitter.com/scinewsytweets"" rel=""nofollow"">scinewsytweets</a>","SciNewsyTweets",10,TRUE,FALSE,NA,NA
"51","The SuperTuesday count so far https://t.co/2Kq3HTblhZ",FALSE,0,NA,"2016-03-02 02:45:13",FALSE,NA,704860080093556736,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NewYorkCP",0,FALSE,FALSE,-74.00001602,40.71669795
"52","CANCELLATION OF MAY 7, 2016 CITY OF ROSENBERG ELECTION https://t.co/meJ4A1ryBx",FALSE,0,NA,"2016-03-01 20:06:48",FALSE,NA,704759816728797184,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeRosenberg",0,FALSE,FALSE,-95.86599731,29.53350067
"53","RT @dadiniowa: ""@cali_liberal: #BernieSanders raises $5.7m in one day before #SuperTuesday contests as it happened https://t.co/R2qkdESkyu""…",FALSE,0,NA,"2016-03-01 14:37:33",FALSE,NA,704676955916992512,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cali_liberal",2,TRUE,FALSE,NA,NA
"54","RT @dadiniowa: ""@cali_liberal: #BernieSanders raises $5.7m in one day before #SuperTuesday contests as it happened https://t.co/R2qkdESkyu""…",FALSE,0,NA,"2016-03-01 13:20:22",FALSE,NA,704657531411402752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobbenConstant",2,TRUE,FALSE,NA,NA
"55","""@cali_liberal: #BernieSanders raises $5.7m in one day before #SuperTuesday contests as it happened https://t.co/R2qkdESkyu""

#feelthebern",FALSE,4,NA,"2016-03-01 13:11:16",FALSE,NA,704655241367539712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dadiniowa",2,FALSE,FALSE,-92.3572258,42.4819682
"56","City of Rockwall May 7, 2016 General Election to be Cancelled https://t.co/KF6umMTdoZ",FALSE,0,NA,"2016-02-27 07:40:49",FALSE,NA,703484919297789952,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeRockwall",0,FALSE,FALSE,-96.41210175,32.89929962
"57","Pasadena Primary Election information 2016 https://t.co/ePbRIYuSNX",FALSE,0,NA,"2016-02-26 23:23:37",FALSE,NA,703359796360192000,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifePasadena",0,FALSE,FALSE,-95.14029694,29.64830017
"58","RT @Boston_CP: US says it will vote for Prince Ali bin al-Hussein of Jordan in FIFA election https://t.co/gxLCUDwENi",FALSE,0,NA,"2016-02-26 11:33:13",FALSE,NA,703181017016709120,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djenad",1,TRUE,FALSE,NA,NA
"59","US says it will vote for Prince Ali bin al-Hussein of Jordan in FIFA election https://t.co/gxLCUDwENi",FALSE,1,NA,"2016-02-26 11:32:10",FALSE,NA,703180754042224640,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",1,FALSE,FALSE,-71.0552516,42.3561185
"60","@dinunziodjd Nope. https://t.co/AFOL75gRq6",FALSE,0,"dinunziodjd","2016-02-26 04:22:41",FALSE,703038922264350720,703072671060209664,73021891,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","MileHighBrendan",0,FALSE,FALSE,-104.9409858,39.65831263
"61","Primary Election – March 1, 2016 https://t.co/taetp7EmQU",FALSE,0,NA,"2016-02-26 01:45:42",FALSE,NA,703033164906762240,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeMidlothian",0,FALSE,FALSE,-96.98179626,32.47829819
"62","Primary Election – March 1, 2016 https://t.co/ZlkFISF5v9",FALSE,0,NA,"2016-02-26 01:45:22",FALSE,NA,703033078638362624,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeWaxahachie",0,FALSE,FALSE,-96.78919983,32.37820053
"63","City of Rockwall May 7, 2016 General Election to be Cancelled https://t.co/kgqJd5cMu6",FALSE,0,NA,"2016-02-25 04:40:06",FALSE,NA,702714665290358784,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeRockwall",0,FALSE,FALSE,-96.41210175,32.89929962
"64","City of Rockwall May 7, 2016 General Election to be Cancelled https://t.co/OTX32ooBcC",FALSE,1,NA,"2016-02-25 01:40:46",FALSE,NA,702669532884836352,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeHeath",0,FALSE,FALSE,-96.40899658,32.86940002
"65","City of Rockwall May 7, 2016 General Election to be Cancelled https://t.co/1df5SOqHbi",FALSE,0,NA,"2016-02-25 01:40:25",FALSE,NA,702669444078813184,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeRockwall",0,FALSE,FALSE,-96.41210175,32.89929962
"66","General Election time for City of Cleveland City Council positions - May 7, 2016 https://t.co/Ki4uHODiZz",FALSE,0,NA,"2016-02-24 19:52:01",FALSE,NA,702581766624833536,NA,"<a href=""http://www.bubblelife.com"" rel=""nofollow"">BubbleLife</a>","BLifeCleveland",0,FALSE,FALSE,-94.90509796,30.29789925
