"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"150","Thank you @SenatorSessions!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Szs0QF88HR https://t.co/UL6t60TTjP",FALSE,12174,NA,2016-02-29 01:09:46,FALSE,NA,"704111284095225856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4676,FALSE,FALSE,NA,NA
"151","THANK YOU ALABAMA! 32,000 supporters tonight. Get out &amp; VOTE on Tuesday! WE WILL MAKE AMERICA GREAT AGAIN! https://t.co/rOkldN7dat",FALSE,18448,NA,2016-02-29 00:25:14,FALSE,NA,"704100078743625729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7176,FALSE,FALSE,NA,NA
"152","Our law enforcement officers deserve our appreciation for the incredible job they do. Video: https://t.co/c4WjtoGpKT https://t.co/Z0XnapOu84",FALSE,15139,NA,2016-02-28 22:02:55,FALSE,NA,"704064261413273601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5519,FALSE,FALSE,NA,NA
"153","I will be making a big surprise announcement to the massive crowd assembled in Huntsville/Madison Alabama! Landing now! #Trump2016",FALSE,12919,NA,2016-02-28 21:56:49,FALSE,NA,"704062727082385409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4029,FALSE,FALSE,NA,NA
"154","Phylis Schlafly: 'Marco Rubio Betrayed Us All' https://t.co/nmXmLDQuaa",FALSE,7409,NA,2016-02-28 19:32:27,FALSE,NA,"704026393865265156",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",3438,FALSE,FALSE,NA,NA
"155","Little Marco Rubio treated America's ICE officers ""like absolute trash"" in order to pass Obama's amnesty. https://t.co/gm2wurLjFz",FALSE,7934,NA,2016-02-28 19:19:11,FALSE,NA,"704023054813433856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",3840,FALSE,FALSE,NA,NA
"156","Little Marco Rubio gave amnesty to criminal aliens guilty of ""sex offenses."" DISGRACE! https://t.co/mZwpynzsLb",FALSE,7960,NA,2016-02-28 19:06:17,FALSE,NA,"704019808363352069",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",3726,FALSE,FALSE,NA,NA
"157","Little Marco Rubio is just another Washington D.C. politician that is all talk and no action. #RobotRubio https://t.co/HJWJeoZn4o",FALSE,11086,NA,2016-02-28 18:45:35,FALSE,NA,"704014599708876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",4758,FALSE,FALSE,NA,NA
"158","""@EmaGabi23: Rubio was kicking back on his $80k boat he bought with lobbyist money and claimed it was from book sale profit lol""",FALSE,8558,NA,2016-02-28 17:57:36,FALSE,NA,"704002523980558336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3226,FALSE,FALSE,NA,NA
"159","Lightweight Senator Marco Rubio is polling very poorly in Florida. The people can't stand him for missing so many votes - poor work ethic!",FALSE,9308,NA,2016-02-28 17:53:29,FALSE,NA,"704001490759725058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3292,FALSE,FALSE,NA,NA
