"","text","created","isRetweet","longitude","latitude"
"308","RT @CalebBonham: Ben Carson speaking at #cpac2016 #CPAC @ Conservative Political Action Conference (CPAC) https://t.co/L1HU5KkzQN","3/7/16 14:48",TRUE,NA,NA
"309","Sara had one last surprise for me last night. We went and had dinner at Carson's Kitchen inâ€_ https://t.co/EIAr26d7ux","3/6/16 18:55",FALSE,-115.1404724,36.1679497
"310","#thisweek anytime ,you can keep a conversation on.topic than your stable minded ,Mr.Trump and Ben Carson ,can't say to the Topic !","3/6/16 16:13",FALSE,-96.8533001,32.7791646
"311","@byulivetime @seanhoward1985 @PattyDs50 Ted Cruz is the true outsider of the current field. Ben Carson was an outsider. Trumpâ€™s a donor.","3/6/16 6:38",FALSE,-87.49766772,33.1744355
"312","Bye Ben Carson, thanks for playing","3/5/16 6:40",FALSE,-96.002047,46.313485
"313","@MattyIceAZ  I have to see Ben Carson awake for me to believe he made that endorsement.","2016-03-11 14:58:46",FALSE,-87.576808,41.7371762
"314","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w‚Ä¶","2016-03-11 14:56:01",TRUE,NA,NA
"315","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w‚Ä¶","2016-03-11 14:54:12",TRUE,NA,NA
"316","‚Äú@shomaristone: Retired neurosurgeon Ben Carson endorses his former rival Donald Trump for President. I used to think more highly of Ben.","2016-03-11 14:52:11",FALSE,-81.7540418,26.12782525
"317","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w‚Ä¶","2016-03-11 14:51:57",TRUE,NA,NA
"318","@CNNMex @realDonaldTrump do you want a war?? No doubt as Ben Carson said Drumpf is so cerebral but in the butthole","2016-03-11 14:51:37",FALSE,-101.6786104,21.1711375
"319","""@guardian: Ben Carson endorses Donald Trump: 'He's very cerebral' ‚Äì campaign live https://t.co/9J3P2O9yuO"" piece of shit","2016-03-11 14:43:42",FALSE,-101.6786104,21.1711375
"320","Donald Trump says Dr. Ben Carson will get involved in campaign; education, healthcare a focus. NBC 6 South Florida‚Ä¶ https://t.co/es7aiSSg3e","2016-03-11 14:43:10",FALSE,-80.19240081,25.78111669
"321","- Ben Carson formally endorses Donald J. Trump. Watch Live Now. https://t.co/sW1aKrMedf","2016-03-11 14:43:10",FALSE,-80.19240081,25.78111669
"322","RT @realDonaldTrump: I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak o‚Ä¶","2016-03-11 14:40:07",TRUE,NA,NA
